track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,mood
4jzYRdSHm4aBXqjLoCXcBD,['Mandragora'],Nostalgia,Nostalgia - Original Mix,35,262000,0,0.66,0.602,2,-7.606,0,0.0325,0.0196,0.542,0.0739,0.108,127.965,4,trance,0.4566666666666667
0T8ImseEmDPO88UTfiIdVr,['I AM THEY'],No Longer Slaves,No Longer Slaves,58,230088,0,0.525,0.581,11,-6.222,1,0.028,0.00749,5.46e-05,0.11,0.326,147.708,4,world-music,0.47733333333333333
14kPhDLHvuDXVlOWS6hzJq,['Blake Shelton'],Merry Christmas,Jingle Bell Rock,1,123400,0,0.65,0.736,0,-5.222,1,0.0378,0.122,0.0,0.0998,0.595,129.941,4,country,0.6603333333333333
6DyywdbmTzlmXBzG9ym7Rt,['TOOL'],Undertow,Sober,68,306853,1,0.385,0.673,2,-8.182,1,0.0329,0.000183,0.149,0.0721,0.187,149.271,4,metal,0.41500000000000004
1kYueMgxs86UQQgAJcdR1r,['Flower'],THIS IS Flower THIS IS BEST,CALL(version2016),23,333293,0,0.556,0.666,2,-5.219,1,0.0314,0.037,0.0,0.189,0.287,89.011,4,j-idol,0.503
5mZ87Cp5PvnoejFLwBqYkm,['The Acacia Strain'],It Comes in Waves,Them,24,139080,0,0.209,0.996,9,-2.779,1,0.119,1.58e-05,0.0232,0.218,0.0576,76.095,1,metalcore,0.4208666666666667
0faXHILILebCGnJBPU6KJJ,['Breaking Benjamin'],Phobia (Clean Version),The Diary of Jane - Single Version,74,200546,0,0.392,0.964,10,-4.441,0,0.0644,7.13e-05,0.0387,0.106,0.269,167.024,4,grunge,0.5416666666666666
0zxPQpLZ7kk5Bg1KTxj1tT,['His Hero Is Gone'],The Plot Sickens,Remedy Past Remedies,23,46412,0,0.317,0.917,1,-11.468,1,0.059,1.84e-05,0.76,0.278,0.526,98.015,4,grindcore,0.5866666666666667
4eNeCUAnq5XuXwGanJb8qi,['F.I.R.'],飛兒樂團,你的微笑,52,261493,0,0.664,0.929,10,-3.99,0,0.0389,0.0179,0.0,0.123,0.717,123.997,4,mandopop,0.77
7mRCgqF1eXVoDUpOldz9Nl,"['Burna Boy', 'Wizkid']",African Heat - Afro Hits,B. D’OR,0,189800,0,0.873,0.658,4,-8.031,0,0.108,0.00858,0.0061,0.0999,0.483,104.033,4,dance,0.6713333333333334
5VkC1JMbUiWsdafTkcWKRd,['Virus'],Relax,Desesperado Secuencia Uno,41,197586,0,0.635,0.918,9,-5.672,1,0.0462,0.136,0.0,0.182,0.961,155.584,4,punk,0.838
04LL918sfjXolHQB8evxCV,['The Briefs'],Hit After Hit,Silver Bullet,28,68000,0,0.332,0.989,9,-4.031,1,0.0921,0.0236,0.0,0.502,0.502,185.696,4,garage,0.6076666666666667
4ckoZlzQTOTEN8rhfQPbBl,"['Dirty Audio', 'Gold']",No Stoppin (feat. GOLD),No Stoppin (feat. GOLD),45,160000,0,0.615,0.996,2,-0.953,1,0.081,0.00975,0.000142,0.0657,0.0797,149.963,4,electronic,0.5635666666666667
24Sqz5FNuD6D5Utxeg4DmK,['keshi'],always,more,58,184011,1,0.565,0.707,5,-4.98,1,0.0357,0.568,0.0,0.374,0.401,79.973,4,chill,0.5576666666666666
2C6l8EGcbfcLXu0mWfAadB,"['Shankar', 'Ehsaan', 'Loy', 'Sonu Nigam', 'Mahalakshmi Iyer', 'Gulzar']",Bunty Aur Babli,Chup Chup Ke,48,433920,0,0.715,0.743,6,-7.491,0,0.0337,0.339,0.00217,0.0983,0.259,116.962,4,indian,0.5723333333333334
62nGSO4hQIT35OGTM2jYZB,"['Kevin Saunderson', 'e-Dancer']",Ponderous,Ponderous - Extended Mix,10,449266,0,0.708,0.606,0,-9.672,1,0.0592,0.00836,0.862,0.0985,0.204,123.987,4,detroit-techno,0.506
0zr3XWQ7wBzpBtotLynUfQ,['Pinkfong'],Baby Shark Special,Be Happy With Baby Shark,55,72700,0,0.807,0.782,7,-3.579,1,0.0443,0.713,0.00112,0.419,0.891,114.001,4,children,0.8266666666666667
2tQXlLLTZnUy8oklFpnJ4P,['Coro - Pocahontas'],Pocahontas (Colonna Sonora Originale),Come Un Rullo Di Tamburi,26,107106,0,0.425,0.322,0,-15.328,1,0.0672,0.576,0.000724,0.11,0.24,202.555,4,disney,0.329
68mW6JloRbnPziPftal3Nm,['Zé Ramalho'],Zé Ramalho Ao Vivo 2005,Chão de Giz (Ao Vivo),45,299853,0,0.266,0.744,7,-7.368,1,0.0512,0.0281,7.56e-05,0.942,0.416,95.253,4,brazil,0.47533333333333333
39XNvzmGGFkeY7gc972J79,['Anabantha'],"Letanías, Capítulo 1",Santa Agonía,24,189493,0,0.363,0.923,0,-4.792,1,0.0727,0.00149,0.0001,0.112,0.36,112.47,3,goth,0.5486666666666666
77dzuHEfo4zL2AxeoFv8AP,['JACKIE EXTREME'],JACKIE EXTREME,"10,000 DOLLARS",16,161560,1,0.744,0.53,8,-7.813,1,0.139,0.0263,0.259,0.208,0.661,139.978,4,club,0.645
5H5nDFwxzS1Kfduxknrr57,['Little Apple Band'],"Baby Shower Party Music: 30 Favorite Children's Songs for the Family Like Elmo's Song, Sesame Street Theme Song, Star Wars Disco, The Muppet Show, + More!",I Like to Eat Apples and Bananas,17,108520,0,0.542,0.246,4,-15.471,1,0.0709,0.522,0.000114,0.0623,0.72,76.237,4,kids,0.5026666666666667
2ko3qA1QJZ7nla7XDImYHv,['Los Apson'],12 Grandes exitos Vol. 2,Barba azul - Let's Do The limbo,32,170000,0,0.669,0.728,7,-7.796,1,0.0501,0.426,0.0,0.152,0.788,137.174,4,rock-n-roll,0.7283333333333334
20ElUw6wK2R29yY6WLeyC7,['Sturgill Simpson'],Country Car Hits,Brace for Impact - Live a Little,0,349266,0,0.616,0.706,0,-6.846,1,0.0233,0.00975,0.309,0.111,0.655,89.995,4,country,0.659
5Re7Mp8Bh2ldBx61DSxU0M,['Lizzo'],Pop Brandneu,About Damn Time,0,191822,1,0.836,0.743,10,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.966,4,hip-hop,0.767
2E7UucBK0QgTuTXsSlZWQr,['Exproz'],Fire,Fire,25,148503,0,0.426,0.996,11,-2.64,0,0.405,0.0479,0.000198,0.352,0.177,159.645,4,hardstyle,0.533
0yQJdXUI1sAGgMapnpqrGi,"['Praveen', 'Rohan Prakash', 'Khadhijah Shareef', 'Nishitha Menon', 'Arya Prakash']",Golisoda 2 (Original Motion Picture Soundtrack),Kannamma,9,269760,0,0.704,0.622,2,-10.363,1,0.0314,0.574,0.0454,0.0529,0.379,132.995,4,idm,0.5683333333333334
3HGXzTAUD6cCZcgu1820Q5,['Jim Brickman'],Peace,Blessings,20,148506,0,0.506,0.111,0,-19.637,1,0.0407,0.992,0.893,0.0759,0.275,135.984,4,new-age,0.29733333333333334
78vh1SHHtT8MUZ2MUft4xG,"[""Nikhil D'Souza""]",Haunted,You're So Beautiful,42,268700,0,0.334,0.351,9,-8.012,1,0.0255,0.402,7.91e-05,0.176,0.25,87.979,4,indie-pop,0.3116666666666667
2cTaSKEc8OZdF6Tpg2QQsS,['Aimyon'],Heard that there's good pasta,Naked Heart,47,296653,0,0.559,0.448,8,-4.11,1,0.0275,0.537,1.85e-05,0.0915,0.354,148.02,4,acoustic,0.4536666666666667
1dHUE2qgUIjCDseYsY1S26,"['Manuel Riva', 'IRAIDA']",Modern Love,Modern Love,55,180000,0,0.713,0.701,4,-8.094,0,0.048,0.133,0.0125,0.131,0.153,120.065,4,groove,0.5223333333333333
0aj2khpkSuCWJ836QVaiQe,['Faithless'],Everything Will Be Alright Tomorrow,Blissy's Groove,19,568586,0,0.378,0.896,5,-8.124,0,0.0414,0.4,0.951,0.175,0.263,120.027,4,trip-hop,0.5123333333333333
0KU8W0lHfsNlH7lfV1dz29,"['Above & Beyond', 'anamē', 'Marty Longstaff']",Gratitude,Gratitude,56,233619,0,0.521,0.927,10,-4.63,1,0.036,0.00307,0.0138,0.125,0.0429,128.05,4,trance,0.4969666666666666
4y3g40TWe7fCWCayJZuGvw,['Madison Beer'],Life Support,Good In Goodbye,67,141949,1,0.658,0.698,11,-5.95,0,0.177,0.433,0.0,0.174,0.456,139.054,4,electro,0.604
2AwbeqZqcTrZguAw6H2yrY,"['De Doelleazen', 'Marcel Smit']",Skijt Oan De Rest,Myn Alde Puch,36,193371,0,0.567,0.948,4,-3.816,0,0.0472,0.0586,9.43e-06,0.338,0.663,175.037,4,happy,0.726
2PNF3C5EhT9Asa7XdEi18F,"['Yuvan Shankar Raja', 'Dhanush', 'M. M. Manasi']","Rowdy Baby (From ""Maari 2 [Telugu]"")",Rowdy Baby,48,281503,0,0.646,0.707,1,-7.498,1,0.199,0.28,3.19e-05,0.136,0.602,177.014,3,k-pop,0.6516666666666667
7bhI6rnvaVw8qgZPn32qE0,['Fink'],Hard Believer,Looking Too Closely,62,310693,0,0.477,0.519,2,-12.461,1,0.0358,0.328,0.748,0.0949,0.102,175.094,4,folk,0.36600000000000005
35y3vFVITuhqRbwqSrMBkW,['Alan Tam'],愛的根源,欠了你,19,275400,0,0.57,0.426,4,-9.14,0,0.0237,0.306,0.0,0.174,0.221,85.983,4,cantopop,0.4056666666666667
0AS63m1wHv9n4VVRizK6Hc,['Shawn Mendes'],Illuminate (Deluxe),Mercy,82,208733,0,0.555,0.662,11,-4.952,0,0.0827,0.125,0.0,0.111,0.356,148.128,4,dance,0.5243333333333333
4MDP7HRognLy05tr1MlKek,['Anupam Roy'],Zulfiqar,Ghawrbaari,42,286816,0,0.64,0.547,0,-6.854,1,0.0382,0.627,0.0,0.111,0.289,127.897,4,indie,0.492
3YAounhJSN3kSUrzu6PPJX,"['David Guetta', 'Becky Hill', 'Ella Henderson']",Pop Brandneu,Crazy What Love Can Do,0,169756,0,0.601,0.713,4,-3.758,0,0.0449,0.0282,0.0,0.158,0.464,122.872,4,edm,0.5926666666666667
2kbxGCtWSV0f1ON720Bd4O,"['Anirudh Ravichander', 'Alisha Thomas']",Maari (Original Motion Picture Soundtrack),Don'u Don'u Don'u - The Don's Romance,59,195709,0,0.776,0.82,8,-4.405,0,0.0414,0.287,0.000361,0.242,0.773,89.982,4,hip-hop,0.7896666666666667
5LdDTmiaQb9dv9GbnekPWL,['Mordab'],Room No.X,3000 Years,1,245361,1,0.286,0.943,6,-5.173,1,0.214,4.77e-05,0.201,0.114,0.478,179.738,4,iranian,0.569
1vmJdZ6IbDe7KWCiOeP6Vw,"['Deekline', 'Specimen A', 'Ivory', 'Killa P']",Get Lucky,Mosh Pit - Edit,10,212413,0,0.683,0.847,2,-3.756,1,0.143,0.0251,2.7e-06,0.125,0.342,86.977,4,breakbeat,0.624
4AQeeBvQMw7K3eWzXY77Sa,"['Cheyenne Jackson', 'Kerry Butler', 'Anika Larsen', 'Kenita Miller', 'Mary Testa', 'Jackie Hoffman', 'André Ward']",Xanadu: Original Broadway Cast Recording,Don't Walk Away,22,218400,0,0.545,0.494,11,-4.595,1,0.0323,0.844,0.0,0.129,0.531,137.958,4,show-tunes,0.5233333333333334
3ETZFC89HFQ0GFEd5uCBaX,['The Love Doctor'],You Got to Roll It Slow (Remix),You Got to Roll It Slow (Remix),31,250044,0,0.893,0.477,1,-6.36,0,0.109,0.0382,2.06e-05,0.116,0.647,81.976,4,blues,0.6723333333333334
7dgXB9Y5Aa0ScoDde0Jnmy,['The Reverend Horton Heat'],Liquor In The Front,In Your Wildest Dreams,27,178733,0,0.613,0.544,5,-10.269,0,0.0307,0.0886,0.0,0.229,0.548,123.475,4,psych-rock,0.5683333333333334
7JhZI4MzYLnjQdvxco3kVU,['Ardhito Pramono'],"Playlist, Vol. 2",Bulb,36,225500,0,0.561,0.427,7,-9.38,1,0.0387,0.109,0.0,0.327,0.449,76.988,4,j-pop,0.47900000000000004
4SBTogXwTxT4Okzrej5PtW,['Çilekeş'],Y.O.K.,Yetmiyor,40,276080,0,0.472,0.749,1,-6.537,0,0.0304,0.000954,9.72e-06,0.153,0.107,141.986,4,punk-rock,0.4426666666666667
065jweuhTfrGT3dic3ZIOG,"['Will Ackerman', 'Charlie Bisharat', 'Noah Wilding', 'Tom Eaton']",Positano Songs,For Giovanni,21,292133,0,0.361,0.337,7,-12.085,1,0.0363,0.898,0.898,0.115,0.0986,124.159,4,new-age,0.26553333333333334
2fS6TdSfezpb420tLiOcAl,['Nikolay Kopylov'],"Ради Женщин (Сцены, Арии И Дуэты Из Классических Оперетт)",Ария Мистера Х Из Оперетты «Принцесса Цирка»,0,237733,0,0.179,0.445,10,-9.089,0,0.0474,0.99,0.538,0.111,0.192,70.396,4,romance,0.272
0Rpqo36TnUZplojq6qqI4J,"['Craig David', 'Galantis']",DNA,DNA,24,177213,0,0.672,0.881,9,-3.142,0,0.0447,0.0588,0.0,0.406,0.68,122.012,4,british,0.7443333333333334
1sgn8wmK2kuJrF9ppsnH2F,['Hafdís Huld'],Vögguvísur,Frost er úti fuglinn minn,44,125852,0,0.504,0.118,9,-13.917,1,0.0392,0.937,0.0,0.0619,0.6,113.507,3,folk,0.4073333333333333
36T5ZSPKoAREX7q9olfhMp,['Kevin Roldan'],Bofff,Nadie Se Tiene Que Enterar,41,154186,0,0.833,0.464,1,-7.622,1,0.375,0.0375,3.02e-06,0.111,0.948,82.973,4,reggaeton,0.7483333333333334
4BxiEpXb9sQjOGkMmglxCG,['Zhanna Bichevskaya'],"Золотые хиты, Ч. 1",Донская баллада,7,193586,0,0.454,0.28,0,-10.789,1,0.0453,0.879,0.0,0.111,0.563,129.936,3,romance,0.4323333333333333
422GpyFjvjVAcTqBQ9lzRT,['Los Caligaris'],Bailarín Apocalíptico,Un Elefante en un Pesebre,43,238849,0,0.675,0.502,2,-6.042,1,0.0298,0.127,0.0,0.105,0.673,97.014,4,ska,0.6166666666666667
3KsS9NkC5ZlPAIWpGoL5Sx,['Flying Lotus'],Yasuke,Crust,59,133520,0,0.676,0.408,9,-7.937,1,0.0811,0.576,0.867,0.201,0.226,106.515,3,j-dance,0.4366666666666667
732IGuPmiz5jt3iasSLlFi,['Hillsong Worship'],There Is More,You Are Life - Live,40,203426,0,0.558,0.858,0,-6.5,1,0.0431,0.00571,0.0,0.715,0.269,114.992,4,world-music,0.5616666666666666
2MUBJrvs9yanwhD9HZnXUB,['Anna Landström'],Light in the Mist,To Let Go,63,146580,0,0.453,0.0101,10,-30.496,1,0.0493,0.992,0.938,0.124,0.313,73.774,4,piano,0.2587
6f7zyAEUCZuvX4Zty62Z5o,"['Vishal-Shekhar', 'Shreya Ghoshal', 'Udit Narayan', 'Vishal Dadlani', 'Shekhar Ravjiani']",Student of the Year (Original Motion Picture Soundtrack),Radha,58,341360,0,0.804,0.748,1,-14.163,0,0.0616,0.11,0.0,0.0998,0.699,131.989,4,pop-film,0.7503333333333333
6FC1SnP81CvckXQnj55Ujl,['Deterioration'],Retaliatory Measures,Retaliatory Measures,13,117771,0,0.463,0.672,4,-10.284,0,0.115,0.239,0.14,0.326,0.31,130.292,4,grindcore,0.4816666666666667
76yOifDfvrq9NruvjGfQsL,"['R3HAB', 'Julie Bergan']",Don't Give Up On Me Now,Don't Give Up On Me Now,30,127826,0,0.689,0.705,4,-5.357,1,0.0462,0.0872,0.0,0.124,0.27,115.231,4,progressive-house,0.5546666666666666
5qF9BtM2Vg6L39Ro2UR8OW,['Tatsunoshin'],Harder Tunes Forever - 100% the Best in Hardstyle and Hardcore,La La La Lie,0,156000,0,0.527,0.879,4,-3.639,1,0.244,0.0111,0.00082,0.238,0.573,159.859,4,hardstyle,0.6596666666666667
5qZrXexsFoRKnyTzCsZwhx,['Solteirões do Forró'],"Solteirões do Forró, Vol. 5 (Ao Vivo)",Amo Você Quero Te Ter - Ao Vivo,38,154357,0,0.589,0.753,7,-6.475,1,0.164,0.531,0.0,0.203,0.745,101.039,4,forro,0.6956666666666668
1KpwCqOkdPfI3iXtqOHtHE,['Serpentor'],Privación Ilegítima de la Libertad,Privación Ilegítima de la Libertad,23,288440,0,0.351,0.995,6,-1.491,0,0.0914,2.9e-05,0.000253,0.062,0.213,114.831,4,heavy-metal,0.5196666666666667
7MV8YZCECT0CbS27e01pPC,['Glowfi'],Constant Attention,Constant Attention,28,171070,0,0.585,0.462,3,-7.178,0,0.199,0.345,0.916,0.111,0.586,180.008,4,study,0.5443333333333333
6GbL2u1pTBcDLViGHW78Ef,['Carola'],GOD JUL,Vår dröm om julen,0,240880,0,0.284,0.172,11,-13.102,1,0.0321,0.951,0.00486,0.0815,0.234,89.456,5,swedish,0.22999999999999998
7rbIaUUlcwCa1PZMrTErxq,['Moonwalk'],Elessar - EP,Elessar,46,391250,0,0.752,0.889,6,-9.421,0,0.0418,0.0171,0.846,0.14,0.177,123.993,4,techno,0.606
02yaX0Reb1fQYIQdri4Ow8,"['Excision', 'Wooli']",Name Drop,Name Drop,58,228800,0,0.319,0.983,1,-0.48,1,0.38,0.0079,0.00144,0.1,0.28,75.373,4,dubstep,0.5273333333333333
0fzGG9Lwf12cA81Rmqlmvd,['Glass Animals'],Top Trending Romania - Vara 2022,Heat Waves,1,238805,0,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,4,indie-pop,0.6056666666666667
20iJoABZXF3Ow0YeYVFcs9,['Watchhouse'],Haste Make / Hard Hearted Stranger,Birds of a Feather,24,193386,0,0.438,0.255,4,-12.576,1,0.028,0.893,0.00973,0.102,0.257,156.156,4,bluegrass,0.3166666666666667
6hEwlV2sVno421TZtnduKY,['Nekromantix'],Brought Back To Life,Nekrofelia,27,166253,0,0.557,0.763,0,-13.532,1,0.0397,0.00817,0.00703,0.103,0.652,138.519,4,psych-rock,0.6573333333333333
2niYHAuqa6lp7r7J26FHUy,['Swetha'],Ore Kadal,Yamuna,16,274613,0,0.401,0.407,6,-11.135,1,0.048,0.69,4.47e-06,0.0613,0.0691,115.319,1,malay,0.29236666666666666
08kI60xFWphU3ZYkHX00io,"['The New Mastersounds', 'Eddie Roberts', 'Lamar Williams Jr.']",The Deplar Effect,Meet You In The Sunshine,26,364053,0,0.579,0.833,6,-9.369,0,0.0428,0.0785,0.165,0.221,0.732,95.838,4,afrobeat,0.7146666666666667
6PphhDw4Fa1U2TJkhejpdD,['Akatu'],Luau do Akatu,Eu Me Apaixonei pela Pessoa Errada,37,105389,0,0.652,0.701,2,-8.178,1,0.0348,0.532,1.67e-06,0.602,0.928,158.124,4,samba,0.7603333333333334
0NNHOCC22cpLt3fDF6t88l,"['Gammer', 'Staysick', 'Nytrix']",Replay The Night (feat. Nytrix),Replay The Night (feat. Nytrix),40,231700,0,0.583,0.991,3,-0.311,0,0.197,0.000982,0.00256,0.276,0.249,149.961,4,hardcore,0.6076666666666667
2QfiRTz5Yc8DdShCxG1tB2,['Chuck Berry'],Berry Is On Top,Johnny B. Goode,76,161560,0,0.534,0.803,10,-9.129,1,0.0743,0.741,6.07e-05,0.307,0.969,167.983,4,rock-n-roll,0.7686666666666667
67nsk1XuS8F7wFP8jSqFbS,['Million Stylez'],Jamaican Style,Miss fatty fatty,52,144893,0,0.603,0.484,10,-9.998,0,0.532,0.0965,0.0,0.0645,0.93,81.447,4,dancehall,0.6723333333333333
2d64USUwOGOfA2Zh9gpXqb,"['Fazıl Say', 'Serenad Bağcan']",Zülfü Livaneli 50. Yıl - Bir Kuşaktan Bir Kuşağa,Yiğidim Aslanım Burda Yatıyor,35,360240,0,0.401,0.214,9,-10.528,0,0.0401,0.969,0.00199,0.121,0.0729,121.477,4,piano,0.22929999999999998
6j3SCtszgNX4AqxZZntSTy,['lama'],Where Do We Go,Where Do We Go,45,215132,0,0.363,0.66,1,-8.251,1,0.0539,0.0665,2.38e-05,0.166,0.381,135.224,4,dub,0.468
7qifXxszXjUIsx0SKeADUM,['Astronoid'],Astronoid,Water,16,333733,0,0.35,0.953,5,-7.106,0,0.0609,1.32e-05,0.185,0.346,0.314,158.012,4,black-metal,0.539
2iYx9B8Xwa2s750cYQrwge,['The Kiddie Katz'],Tv Toons: Favorite Children Tv Show Themes,The Backyardigans Theme,12,58518,0,0.51,0.51,2,-6.407,1,0.0358,0.838,0.0177,0.165,0.323,94.573,4,kids,0.44766666666666666
2qKOnbNBchSKEo2ifDqFCQ,['Kevin Bloody Wilson'],Rides Again,I Taught Her That,22,274600,1,0.601,0.648,2,-6.724,1,0.0674,0.624,0.0,0.116,0.701,124.878,5,comedy,0.65
6epn3r7S14KUqlReYr77hA,"['Justin Bieber', 'Ludacris']",My World 2.0,Baby,82,214240,0,0.728,0.859,5,-5.237,0,0.137,0.0401,0.0,0.111,0.535,65.043,4,pop,0.7073333333333333
4uT1QJXoGPRaVRh6qQFk4S,['Nick Bonin'],Fell Too Far,Fell Too Far,53,225197,1,0.761,0.654,5,-7.326,0,0.214,0.0908,0.0,0.0709,0.469,145.063,4,emo,0.628
1B4KDy5VAXxR8FayLvWlJu,"['mehro', 'AWAY']",like you're god (AWAY Remix),like you're god (AWAY Remix),47,185142,0,0.663,0.446,11,-8.009,0,0.348,0.288,0.00524,0.324,0.221,139.6,3,songwriter,0.44333333333333336
2y5P7MecKp333IMNuKeOP7,['Judi Khan'],Drži me,Drži me,64,206124,0,0.201,0.00391,0,-34.832,1,0.0558,0.937,0.895,0.107,0.031,67.56,4,sleep,0.07863666666666667
7wEKVEEo4Vmn1qNvL7AZNf,['Panteon Rococo'],Ofrenda,Veinticinco Rosas,44,173253,0,0.755,0.74,5,-3.161,0,0.039,0.0048,1.87e-06,0.283,0.852,100.95,4,ska,0.7823333333333333
2J3MdVrlrZ46M4ylHhmNVH,['Gail Blanco'],In Love With Bacharach,Close to You,26,188040,0,0.721,0.446,8,-10.053,1,0.0305,0.797,8.59e-05,0.136,0.542,118.001,4,acoustic,0.5696666666666667
50OsF8Rbv8VQS0WAP0uB3i,['Nonpoint'],To the Pain (Deluxe Edition),Bullet With a Name,63,206404,0,0.577,0.884,10,-3.548,0,0.0903,0.00024,0.000262,0.287,0.686,91.026,3,industrial,0.7156666666666666
1ZE8dSKL83pY6qInQG5CA5,['Stevie Wonder'],Xmas Classics 2022,What Christmas Means To Me,0,147800,0,0.524,0.614,0,-8.05,1,0.0363,0.202,0.0,0.0802,0.751,82.229,4,soul,0.6296666666666666
3vc1sGOGAVxhx8S1kERqyn,['The Prodigy'],"Always Outnumbered, Never Outgunned",You'll Be UNDER MY WHEELS,52,236973,0,0.672,0.944,4,-5.214,0,0.0761,0.0102,0.9,0.321,0.382,114.015,4,hardcore,0.666
7GoYovaEPv6dpjxbiPVN4s,['Hillsong Worship'],Glorious Ruins,Glorious Ruins,45,533160,0,0.394,0.639,6,-6.847,1,0.0307,0.38,0.000181,0.206,0.12,137.034,4,world-music,0.38433333333333336
7qazSbDDqnhimUEZWJXmHb,"['Bryan & Katie Torwalt', 'Cody Carnes']",I've Got Good News (Live) [Deluxe],Simple Kingdom (with Cody Carnes) - Live,23,384501,0,0.266,0.318,0,-8.948,1,0.0429,0.265,0.0,0.713,0.219,190.389,3,world-music,0.26766666666666666
2O5jFWn1YdncQbx5R8ORZA,"['Pappo', ""Pappo's Blues""]","Pappo y Amigos, Vol. 2",Malas Compañias,23,232493,0,0.459,0.889,9,-6.083,1,0.0582,0.0226,0.0146,0.129,0.565,143.116,4,heavy-metal,0.6376666666666667
0yQwDOqm8IfdsIQ4mI9NYC,['Rival Consoles'],Echoes,Echoes,37,331514,0,0.647,0.676,10,-12.66,0,0.0453,0.0232,0.381,0.0528,0.171,121.03,4,idm,0.498
0t3uSTVVYGVYVKJUlOMqfk,"['Sebastien', 'Boy Tedson']",Music In You,Music In You,54,185295,0,0.739,0.659,0,-5.361,0,0.0967,0.242,2.21e-06,0.245,0.44,117.016,4,deep-house,0.6126666666666667
3flTybCcobyOoBtzRu6x29,"['Los De Abajo', 'Santa Fe Klan']",Linda María,Linda María,37,207214,0,0.815,0.624,4,-6.436,0,0.12,0.251,0.0,0.0943,0.853,100.01,4,ska,0.7639999999999999
14iyReKP9dQq6V9ByOoyWx,['Justin Bieber'],Weihnachtslieder 2022,Mistletoe,0,183066,0,0.623,0.668,6,-7.282,0,0.0531,0.475,0.0,0.0862,0.823,161.948,4,pop,0.7046666666666667
6rO4q60h6NpNRDXMaRqvRN,"['The Phantoms', '7kingZ']",VI,Rampage,30,186153,0,0.707,0.903,5,-4.414,0,0.0559,0.00257,2.19e-05,0.299,0.55,129.957,4,blues,0.7200000000000001
2kMvM1l45ZjpOv73qPefxA,['Nando Reis'],Para Quando o Arco Íris Encontrar o Pote de Ouro,Relicário,44,245960,0,0.46,0.516,2,-9.473,1,0.0276,0.448,0.0,0.209,0.397,83.805,4,brazil,0.45766666666666667
4WfV1CNg91SBp8oG0VY0VB,['Cigarettes After Sex'],Crush,Crush,65,266666,0,0.401,0.504,5,-8.579,1,0.0252,0.0884,0.757,0.11,0.285,98.357,4,indie,0.39666666666666667
2SFhJe79faMbb5fgEFJGg0,"['Virtual Riot', 'YOSIE']",Still Kids - EP,Still Kids,41,229714,0,0.655,0.663,0,-6.068,1,0.0479,0.219,0.00351,0.173,0.359,139.958,4,dubstep,0.559
6arE1lr4B2jsrWP1GBIkYH,"['David Guetta', 'MistaJam', 'John Newman']",Upbeat 20's,If You Really Love Me (How Will I Know),1,184390,0,0.692,0.883,7,-4.698,1,0.0582,0.0512,0.0,0.228,0.614,122.984,4,pop,0.7296666666666667
73WxB8AIN3WdoXApuqpsRN,['Maria Bethânia'],Era Pra Ser - Single,Era Pra Ser,36,193591,0,0.541,0.0716,7,-11.029,1,0.0553,0.821,0.0,0.104,0.328,100.778,4,samba,0.3135333333333334
5gqCnwHXrVVFVOQWV4QIjF,"['Kristen Anderson-Lopez', 'Robert Lopez']",Die Eiskönigin 2 (Deutscher Original Film-Soundtrack/Deluxe Edition),Wo noch niemand war - Instrumental,21,196495,0,0.335,0.487,1,-10.481,1,0.0461,0.864,0.882,0.0949,0.118,109.383,4,disney,0.31333333333333335
0lp3u9nJusd5l8aKPAWELl,"['Felipe Araújo', 'Matheus & Kauan']",Mais Um,Mais Um,43,168258,0,0.766,0.793,6,-4.427,1,0.0477,0.421,0.0,0.093,0.73,126.975,4,sertanejo,0.763
5VVRRXsJ77a4jjGZCiIpAL,"['Chris Jedi', 'Anuel AA', 'Chencho Corleone', 'Ñengo Flow']",Última Misión Reggaeton,La Llevo Al Cielo,0,254920,1,0.795,0.845,9,-3.809,0,0.135,0.105,1.14e-05,0.172,0.769,170.023,4,latin,0.803
4f3nDjgqXurMryYBSp0TZD,['ONE OK ROCK'],JINSEI KAKETE BOKU WA,The Beginning,62,292733,0,0.36,0.983,0,-2.352,1,0.101,8.83e-05,0.0,0.111,0.279,182.058,4,j-rock,0.5406666666666666
2X9fsxb6O6bYEopJYmUbNC,['Spandau Ballet'],Gold - The Best of Spandau Ballet,Gold,61,231480,0,0.711,0.74,10,-7.776,0,0.0361,0.258,0.0111,0.104,0.639,143.053,4,synth-pop,0.6966666666666667
1FTiraMT2EX2zX1445zmWD,['Sanjay S Yadav'],Waalian (Lo-Fi),Waalian (Lo-Fi),59,175020,0,0.513,0.419,11,-14.803,1,0.349,0.000859,1.18e-05,0.211,0.211,79.323,4,indian,0.381
0Ln5P9KpJoUzhBdi8ufoQ2,['Max Boyce'],The Very Best Of Max Boyce,Hymns and Arias - Live at Treorchy,22,588666,0,0.466,0.367,3,-15.146,1,0.449,0.817,0.0,0.906,0.443,104.762,3,comedy,0.42533333333333334
